Area Code,Date,Market,Market Size,Product,Product Length,Product Line,Product Combined,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Variance Column,Total Expenses,Order Date,Year,Month,Day,Day Name,Days Since Order,Month End Date,Customer Name,Clean Name,Trimmed Name,Proper Name,Hyphen Name,City,City Upper,City Lower,Location Combined,Full Location,Promo Code,Promo Check,Promo Missing Check,Full Product,,Display Today’s Date,Display Current Date and Time
435,41395,West,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Utah,Decaf,40,70,40,110,52,397,80,17,44,131,61,45,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,,,,,,LoNDoN,LONDON,london,"LONDON, Utah, West","LONDON, Utah (West Market)",,Blank,Missing,Leaves - Lemon,,,
801,41395,West,Small Market,Mint,4,Leaves,Leaves - Mint,Herbal Tea,Utah,Decaf,80,30,-10,110,98,973,38,30,-21,135,105,49,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,john   doe,john   doe,john doe,John Doe,john-doe,sydney,SYDNEY,sydney,"SYDNEY, Utah, West","SYDNEY, Utah (West Market)",,Blank,Missing,Leaves - Mint,,,
435,41395,West,Small Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,Utah,Regular,20,50,10,70,43,282,61,39,-11,103,53,64,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,new york,NEW YORK,new york,"NEW YORK, Utah, West","NEW YORK, Utah (West Market)",,Blank,Missing,Leaves - Darjeeling,,,
435,41395,West,Small Market,Earl Grey,9,Leaves,Leaves - Earl Grey,Tea,Utah,Regular,20,40,20,60,39,212,53,12,19,91,51,36,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,DELHI,DELHI,delhi,"DELHI, Utah, West","DELHI, Utah (West Market)",,Blank,Missing,Leaves - Earl Grey,,,
801,41395,West,Small Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,Utah,Regular,20,30,10,50,34,182,42,12,-4,75,45,42,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,alice,alice,alice,Alice,alice,LoNDoN,LONDON,london,"LONDON, Utah, West","LONDON, Utah (West Market)",SAVE10,Not Blank,Avalable,Leaves - Green Tea,,,
435,41395,West,Small Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,Utah,Regular,30,60,50,90,39,799,58,10,50,96,36,20,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,,,,,,sydney,SYDNEY,sydney,"SYDNEY, Utah, West","SYDNEY, Utah (West Market)",,Blank,Missing,Beans - Caffe Latte,,,
435,41395,West,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Utah,Regular,40,60,40,100,48,599,63,15,50,110,50,25,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,john   doe,john   doe,john doe,John Doe,john-doe,new york,NEW YORK,new york,"NEW YORK, Utah, West","NEW YORK, Utah (West Market)",,Blank,Missing,Beans - Caffe Mocha,,,
435,41395,West,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Utah,Decaf,40,60,40,100,44,844,65,12,58,108,48,21,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,DELHI,DELHI,delhi,"DELHI, Utah, West","DELHI, Utah (West Market)",,Blank,Missing,Beans - Decaf Espresso,,,
435,41395,West,Small Market,Amaretto,8,Beans,Beans - Amaretto,Coffee,Utah,Regular,80,100,60,180,68,998,80,21,52,147,47,39,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,LoNDoN,LONDON,london,"LONDON, Utah, West","LONDON, Utah (West Market)",,Blank,Missing,Beans - Amaretto,,,
435,41395,West,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,Utah,Regular,60,80,50,140,48,334,65,15,30,112,32,40,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,alice,alice,alice,Alice,alice,sydney,SYDNEY,sydney,"SYDNEY, Utah, West","SYDNEY, Utah (West Market)",,Blank,Missing,Beans - Colombian,,,
435,41395,West,Small Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Utah,Decaf,90,120,70,210,77,529,96,29,47,171,51,58,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,,,,,,new york,NEW YORK,new york,"NEW YORK, Utah, West","NEW YORK, Utah (West Market)",SAVE10,Not Blank,Avalable,Beans - Decaf Irish Cream,,,
619,41395,West,Major Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,California,Decaf,80,140,120,220,104,871,152,29,153,254,114,38,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,john   doe,john   doe,john doe,John Doe,john-doe,DELHI,DELHI,delhi,"DELHI, California, West","DELHI, California (West Market)",,Blank,Missing,Leaves - Chamomile,,,
559,41395,West,Major Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,California,Decaf,200,250,180,450,235,1060,277,72,253,507,257,87,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,LoNDoN,LONDON,london,"LONDON, California, West","LONDON, California (West Market)",,Blank,Missing,Leaves - Lemon,,,
530,41395,West,Major Market,Mint,4,Leaves,Leaves - Mint,Herbal Tea,California,Decaf,70,90,60,160,83,584,107,27,92,188,98,37,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,sydney,SYDNEY,sydney,"SYDNEY, California, West","SYDNEY, California (West Market)",,Blank,Missing,Leaves - Mint,,,
530,41395,West,Major Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,California,Regular,60,110,100,170,104,821,152,29,153,254,144,38,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,alice,alice,alice,Alice,alice,new york,NEW YORK,new york,"NEW YORK, California, West","NEW YORK, California (West Market)",,Blank,Missing,Leaves - Darjeeling,,,
562,41395,West,Major Market,Earl Grey,9,Leaves,Leaves - Earl Grey,Tea,California,Regular,50,90,80,140,86,499,124,24,123,208,118,33,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,,,,,,DELHI,DELHI,delhi,"DELHI, California, West","DELHI, California (West Market)",,Blank,Missing,Leaves - Earl Grey,,,
310,41395,West,Major Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,California,Regular,40,60,30,100,64,593,96,21,59,159,99,49,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,john   doe,john   doe,john doe,John Doe,john-doe,LoNDoN,LONDON,london,"LONDON, California, West","LONDON, California (West Market)",SAVE10,Not Blank,Avalable,Leaves - Green Tea,,,
650,41395,West,Major Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,California,Regular,240,260,180,500,260,1559,261,72,228,516,256,89,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,sydney,SYDNEY,sydney,"SYDNEY, California, West","SYDNEY, California (West Market)",,Blank,Missing,Beans - Caffe Latte,,,
707,41395,West,Major Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,California,Regular,110,160,30,270,121,788,168,109,35,286,126,133,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,new york,NEW YORK,new york,"NEW YORK, California, West","NEW YORK, California (West Market)",,Blank,Missing,Beans - Caffe Mocha,,,
310,41395,West,Major Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,California,Decaf,250,330,220,580,263,1433,349,86,317,607,277,111,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,alice,alice,alice,Alice,alice,DELHI,DELHI,delhi,"DELHI, California, West","DELHI, California (West Market)",,Blank,Missing,Beans - Decaf Espresso,,,
805,41395,West,Major Market,Amaretto,8,Beans,Beans - Amaretto,Coffee,California,Regular,160,-30,-80,130,127,1215,-21,40,-116,105,135,59,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,,,,,,LoNDoN,LONDON,london,"LONDON, California, West","LONDON, California (West Market)",,Blank,Missing,Beans - Amaretto,,,
707,41395,West,Major Market,Colombian,9,Beans,Beans - Colombian,Coffee,California,Regular,380,560,410,940,302,2250,454,105,407,749,189,148,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,john   doe,john   doe,john doe,John Doe,john-doe,sydney,SYDNEY,sydney,"SYDNEY, California, West","SYDNEY, California (West Market)",,Blank,Missing,Beans - Colombian,,,
925,41395,West,Major Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,California,Decaf,240,-40,-140,200,195,1952,-32,64,-196,162,202,102,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,new york,NEW YORK,new york,"NEW YORK, California, West","NEW YORK, California (West Market)",SAVE10,Not Blank,Avalable,Beans - Decaf Irish Cream,,,
775,41395,West,Small Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Nevada,Decaf,100,150,40,250,121,788,168,109,35,286,136,133,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,DELHI,DELHI,delhi,"DELHI, Nevada, West","DELHI, Nevada (West Market)",,Blank,Missing,Leaves - Chamomile,,,
702,41395,West,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Nevada,Decaf,160,240,160,400,195,956,270,64,221,461,221,102,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,alice,alice,alice,Alice,alice,LoNDoN,LONDON,london,"LONDON, Nevada, West","LONDON, Nevada (West Market)",,Blank,Missing,Leaves - Lemon,,,
702,41395,West,Small Market,Mint,4,Leaves,Leaves - Mint,Herbal Tea,Nevada,Decaf,100,170,120,270,127,671,185,40,167,309,139,60,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,,,,,,sydney,SYDNEY,sydney,"SYDNEY, Nevada, West","SYDNEY, Nevada (West Market)",,Blank,Missing,Leaves - Mint,,,
775,41395,West,Small Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,Nevada,Regular,170,240,170,410,263,1433,349,86,319,607,367,110,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,john   doe,john   doe,john doe,John Doe,john-doe,new york,NEW YORK,new york,"NEW YORK, Nevada, West","NEW YORK, Nevada (West Market)",,Blank,Missing,Leaves - Darjeeling,,,
775,41395,West,Small Market,Earl Grey,9,Leaves,Leaves - Earl Grey,Tea,Nevada,Regular,170,180,120,350,260,1559,261,72,226,516,336,90,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,DELHI,DELHI,delhi,"DELHI, Nevada, West","DELHI, Nevada (West Market)",,Blank,Missing,Leaves - Earl Grey,,,
702,41395,West,Small Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,Nevada,Regular,170,-170,-250,0,265,3742,-265,100,-524,18,188,124,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,LoNDoN,LONDON,london,"LONDON, Nevada, West","LONDON, Nevada (West Market)",SAVE10,Not Blank,Avalable,Leaves - Green Tea,,,
775,41395,West,Small Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,Nevada,Regular,0,40,30,40,0,645,43,0,43,43,3,11,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,alice,alice,alice,Alice,alice,sydney,SYDNEY,sydney,"SYDNEY, Nevada, West","SYDNEY, Nevada (West Market)",,Blank,Missing,Beans - Caffe Latte,,,
775,41395,West,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Nevada,Regular,10,30,20,40,20,829,29,5,18,49,19,15,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,,,,,,new york,NEW YORK,new york,"NEW YORK, Nevada, West","NEW YORK, Nevada (West Market)",,Blank,Missing,Beans - Caffe Mocha,,,
702,41395,West,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Nevada,Decaf,10,30,20,40,20,784,29,5,18,49,19,15,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,john   doe,john   doe,john doe,John Doe,john-doe,DELHI,DELHI,delhi,"DELHI, Nevada, West","DELHI, Nevada (West Market)",,Blank,Missing,Beans - Decaf Espresso,,,
702,41395,West,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,Nevada,Regular,40,60,20,100,36,212,45,13,-1,80,20,43,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,LoNDoN,LONDON,london,"LONDON, Nevada, West","LONDON, Nevada (West Market)",,Blank,Missing,Beans - Colombian,,,
775,41395,West,Small Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Nevada,Decaf,30,50,30,80,31,976,37,9,8,67,17,29,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,sydney,SYDNEY,sydney,"SYDNEY, Nevada, West","SYDNEY, Nevada (West Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
503,41395,West,Small Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Oregon,Decaf,20,40,40,60,30,794,45,8,36,74,34,18,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,alice,alice,alice,Alice,alice,new york,NEW YORK,new york,"NEW YORK, Oregon, West","NEW YORK, Oregon (West Market)",SAVE10,Not Blank,Avalable,Leaves - Chamomile,,,
541,41395,West,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Oregon,Decaf,30,50,30,80,43,602,56,14,41,98,48,24,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,,,,,,DELHI,DELHI,delhi,"DELHI, Oregon, West","DELHI, Oregon (West Market)",,Blank,Missing,Leaves - Lemon,,,
503,41395,West,Small Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,Oregon,Regular,10,20,20,30,20,464,29,5,17,49,29,16,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,john   doe,john   doe,john doe,John Doe,john-doe,LoNDoN,LONDON,london,"LONDON, Oregon, West","LONDON, Oregon (West Market)",,Blank,Missing,Leaves - Darjeeling,,,
503,41395,West,Small Market,Earl Grey,9,Leaves,Leaves - Earl Grey,Tea,Oregon,Regular,60,90,50,150,94,697,141,31,109,233,143,58,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,sydney,SYDNEY,sydney,"SYDNEY, Oregon, West","SYDNEY, Oregon (West Market)",,Blank,Missing,Leaves - Earl Grey,,,
541,41395,West,Small Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,Oregon,Regular,70,110,70,180,114,555,159,35,139,271,161,54,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,new york,NEW YORK,new york,"NEW YORK, Oregon, West","NEW YORK, Oregon (West Market)",,Blank,Missing,Leaves - Green Tea,,,
541,41395,West,Small Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,Oregon,Regular,50,60,20,110,53,361,65,20,15,117,57,50,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,alice,alice,alice,Alice,alice,DELHI,DELHI,delhi,"DELHI, Oregon, West","DELHI, Oregon (West Market)",,Blank,Missing,Beans - Caffe Latte,,,
971,41395,West,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Oregon,Regular,40,70,40,110,52,361,71,17,37,122,52,41,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,,,,,,LoNDoN,LONDON,london,"LONDON, Oregon, West","LONDON, Oregon (West Market)",SAVE10,Not Blank,Avalable,Beans - Caffe Mocha,,,
541,41395,West,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Oregon,Decaf,140,140,90,280,149,1156,149,41,115,295,155,61,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,john   doe,john   doe,john doe,John Doe,john-doe,sydney,SYDNEY,sydney,"SYDNEY, Oregon, West","SYDNEY, Oregon (West Market)",,Blank,Missing,Beans - Decaf Espresso,,,
971,41395,West,Small Market,Amaretto,8,Beans,Beans - Amaretto,Coffee,Oregon,Regular,60,100,40,160,53,458,75,48,-3,127,27,72,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,new york,NEW YORK,new york,"NEW YORK, Oregon, West","NEW YORK, Oregon (West Market)",,Blank,Missing,Beans - Amaretto,,,
971,41395,West,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,Oregon,Regular,60,80,30,140,48,422,68,15,11,115,35,56,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,DELHI,DELHI,delhi,"DELHI, Oregon, West","DELHI, Oregon (West Market)",,Blank,Missing,Beans - Colombian,,,
971,41395,West,Small Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Oregon,Decaf,50,70,40,120,42,384,61,13,35,102,32,33,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,alice,alice,alice,Alice,alice,LoNDoN,LONDON,london,"LONDON, Oregon, West","LONDON, Oregon (West Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
509,41395,West,Small Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Washington,Decaf,90,150,100,240,110,1020,165,36,135,273,123,62,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,,,,,,sydney,SYDNEY,sydney,"SYDNEY, Washington, West","SYDNEY, Washington (West Market)",,Blank,Missing,Leaves - Chamomile,,,
206,41395,West,Small Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Washington,Decaf,30,50,50,80,40,793,59,11,50,98,48,21,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,john   doe,john   doe,john doe,John Doe,john-doe,new york,NEW YORK,new york,"NEW YORK, Washington, West","NEW YORK, Washington (West Market)",SAVE10,Not Blank,Avalable,Leaves - Lemon,,,
425,41395,West,Small Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,Washington,Regular,30,50,30,80,48,351,82,14,61,129,79,35,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,DELHI,DELHI,delhi,"DELHI, Washington, West","DELHI, Washington (West Market)",,Blank,Missing,Leaves - Darjeeling,,,
425,41395,West,Small Market,Earl Grey,9,Leaves,Leaves - Earl Grey,Tea,Washington,Regular,20,50,30,70,45,410,65,14,37,109,59,35,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,LoNDoN,LONDON,london,"LONDON, Washington, West","LONDON, Washington (West Market)",,Blank,Missing,Leaves - Earl Grey,,,
206,41395,West,Small Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,Washington,Regular,40,60,10,100,64,551,90,58,3,153,93,82,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,alice,alice,alice,Alice,alice,sydney,SYDNEY,sydney,"SYDNEY, Washington, West","SYDNEY, Washington (West Market)",,Blank,Missing,Leaves - Green Tea,,,
206,41395,West,Small Market,Caffe Latte,11,Beans,Beans - Caffe Latte,Espresso,Washington,Regular,40,60,40,100,48,599,62,15,47,109,49,26,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,,,,,,new york,NEW YORK,new york,"NEW YORK, Washington, West","NEW YORK, Washington (West Market)",,Blank,Missing,Beans - Caffe Latte,,,
360,41395,West,Small Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Washington,Regular,50,70,20,120,58,338,72,22,22,129,59,52,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,john   doe,john   doe,john doe,John Doe,john-doe,DELHI,DELHI,delhi,"DELHI, Washington, West","DELHI, Washington (West Market)",,Blank,Missing,Beans - Caffe Mocha,,,
206,41395,West,Small Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Washington,Decaf,70,90,60,160,78,995,92,24,65,168,78,42,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,LoNDoN,LONDON,london,"LONDON, Washington, West","LONDON, Washington (West Market)",SAVE10,Not Blank,Avalable,Beans - Decaf Espresso,,,
253,41395,West,Small Market,Colombian,9,Beans,Beans - Colombian,Coffee,Washington,Regular,80,130,90,210,71,373,104,22,80,173,43,43,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,sydney,SYDNEY,sydney,"SYDNEY, Washington, West","SYDNEY, Washington (West Market)",,Blank,Missing,Beans - Colombian,,,
253,41395,West,Small Market,Decaf Irish Cream,17,Beans,Beans - Decaf Irish Cream,Coffee,Washington,Decaf,110,160,60,270,92,599,129,83,22,219,59,105,1-May-2013,2013,5,1,Wednesday,4672,31-May-2013,alice,alice,alice,Alice,alice,new york,NEW YORK,new york,"NEW YORK, Washington, West","NEW YORK, Washington (West Market)",,Blank,Missing,Beans - Decaf Irish Cream,,,
720,41426,Central,Major Market,Chamomile,9,Leaves,Leaves - Chamomile,Herbal Tea,Colorado,Decaf,120,140,90,260,149,1245,149,41,115,295,155,61,1-Jun-2013,2013,6,1,Saturday,4641,30-Jun-2013,,,,,,DELHI,DELHI,delhi,"DELHI, Colorado, Central","DELHI, Colorado (Central Market)",,Blank,Missing,Leaves - Chamomile,,,
303,41426,Central,Major Market,Lemon,5,Leaves,Leaves - Lemon,Herbal Tea,Colorado,Decaf,30,60,10,90,44,496,63,40,-10,106,46,65,1-Jun-2013,2013,6,1,Saturday,4641,30-Jun-2013,john   doe,john   doe,john doe,John Doe,john-doe,LoNDoN,LONDON,london,"LONDON, Colorado, Central","LONDON, Colorado (Central Market)",,Blank,Missing,Leaves - Lemon,,,
720,41426,Central,Major Market,Mint,4,Leaves,Leaves - Mint,Herbal Tea,Colorado,Decaf,40,60,30,100,50,397,68,16,33,117,57,41,1-Jun-2013,2013,6,1,Saturday,4641,30-Jun-2013,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,sydney,SYDNEY,sydney,"SYDNEY, Colorado, Central","SYDNEY, Colorado (Central Market)",,Blank,Missing,Leaves - Mint,,,
970,41426,Central,Major Market,Darjeeling,10,Leaves,Leaves - Darjeeling,Tea,Colorado,Regular,40,60,20,100,51,396,64,19,15,114,54,49,1-Jun-2013,2013,6,1,Saturday,4641,30-Jun-2013,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,new york,NEW YORK,new york,"NEW YORK, Colorado, Central","NEW YORK, Colorado (Central Market)",SAVE10,Not Blank,Avalable,Leaves - Darjeeling,,,
719,41426,Central,Major Market,Earl Grey,9,Leaves,Leaves - Earl Grey,Tea,Colorado,Regular,40,60,30,100,53,1028,64,16,37,116,56,34,1-Jun-2013,2013,6,1,Saturday,4641,30-Jun-2013,alice,alice,alice,Alice,alice,DELHI,DELHI,delhi,"DELHI, Colorado, Central","DELHI, Colorado (Central Market)",,Blank,Missing,Leaves - Earl Grey,,,
970,41426,Central,Major Market,Green Tea,9,Leaves,Leaves - Green Tea,Tea,Colorado,Regular,30,50,30,80,43,597,56,14,40,98,48,25,1-Jun-2013,2013,6,1,Saturday,4641,30-Jun-2013,,,,,,LoNDoN,LONDON,london,"LONDON, Colorado, Central","LONDON, Colorado (Central Market)",,Blank,Missing,Leaves - Green Tea,,,
303,41426,Central,Major Market,Caffe Mocha,11,Beans,Beans - Caffe Mocha,Espresso,Colorado,Regular,100,170,140,270,94,562,136,26,137,228,58,34,1-Jun-2013,2013,6,1,Saturday,4641,30-Jun-2013,john   doe,john   doe,john doe,John Doe,john-doe,sydney,SYDNEY,sydney,"SYDNEY, Colorado, Central","SYDNEY, Colorado (Central Market)",,Blank,Missing,Beans - Caffe Mocha,,,
970,41426,Central,Major Market,Decaf Espresso,14,Beans,Beans - Decaf Espresso,Espresso,Colorado,Decaf,60,90,50,150,54,641,81,17,46,134,44,45,1-Jun-2013,2013,6,1,Saturday,4641,30-Jun-2013,MARY ann,MARY ann,MARY ann,Mary Ann,MARY-ann,new york,NEW YORK,new york,"NEW YORK, Colorado, Central","NEW YORK, Colorado (Central Market)",,Blank,Missing,Beans - Decaf Espresso,,,
719,41426,Central,Major Market,Amaretto,8,Beans,Beans - Amaretto,Coffee,Colorado,Regular,110,170,130,280,113,897,163,31,167,274,104,39,1-Jun-2013,2013,6,1,Saturday,4641,30-Jun-2013,roBERT  SMITH,roBERT  SMITH,roBERT SMITH,Robert Smith,roBERT-SMITH,DELHI,DELHI,delhi,"DELHI, Colorado, Central","DELHI, Colorado (Central Market)",,Blank,Missing,Beans - Amaretto,,,
